userid,post_count,text,negative_emo,distortion,category ,repost,negative_thinking,negative_event,emotion,,post_time,date_added_CESD,time_diff,,
4d7ae0617845c6b30eb85b55a991f4c5,41,"wow it's kinda strange that when i see the word /zig/"" my first thought was not /""zag/"" but /""take off every/""""",2,2,,2,N,,,,26/12/2010 16:04,12/02/2011 20:46,48,,
4d7ae0617845c6b30eb85b55a991f4c5,41,the wacky adventures of suicidal people! beacause trying to kill youself is a barrel of laughs! :D,2,2,,2,N,,,,26/12/2010 20:57,12/02/2011 20:46,48,,
4d7ae0617845c6b30eb85b55a991f4c5,41,"Robin Hood: Kindly let me pass. Little John: Uh, no. Sorry, but a toll is a toll, and a roll is a roll, and if we don't get no tolls, then we don't eat no rolls. [proudly] I made that up. Robin Hood: It's very fascinating. But I'm afraid I'm going to have to hurt you. - Robin hood: Men in tights",2,2,,2,N,,,,28/01/2011 00:15,12/02/2011 20:46,15,,
4d7ae0617845c6b30eb85b55a991f4c5,41,"if anyones gonna get raped, in that van, it'll be a guy -nick and norahs infinate playlist",2,2,,2,N,,,,29/12/2010 15:45,12/02/2011 20:46,45,,
4d7ae0617845c6b30eb85b55a991f4c5,41,FFS! i'm too soft! why do i like romantic films so much! ESPECIALLY MICHEAL CERA ONES!!!,2,2,,2,N,,,,29/12/2010 16:43,12/02/2011 20:46,45,,
4d7ae0617845c6b30eb85b55a991f4c5,41,Emma 'Frame' Chauhan with your pokes! it's not on! not on love!,2,2,,2,N,,,,29/12/2010 21:37,12/02/2011 20:46,45,,
4d7ae0617845c6b30eb85b55a991f4c5,41,somone give me a chance to increase my infamy once again....,2,2,,2,N,,,,29/12/2010 22:36,12/02/2011 20:46,45,,
4d7ae0617845c6b30eb85b55a991f4c5,41,why is facebook showing me adverts with badass looking black men with afros?,2,2,,2,N,,,,30/01/2011 22:34,12/02/2011 20:46,13,,
4d7ae0617845c6b30eb85b55a991f4c5,41,"they're cute, they're powerful, they're friends with benefits! -Kitsu saga tagline",2,2,,2,N,,,,30/01/2011 22:48,12/02/2011 20:46,13,,
55a72284594fdda49b22a6610b9b91d6,73,"Got my 3rd commissioner on deviantART =) Once I finish the three drawings I have left to do for the commissioners, I can re-open commissions there and hope for some more. And once I'm home for the summer I can work on Justin Murphy's freakin epic AC//DC poster!!",2,2,,2,N,,,,01/04/2011 23:25,11/05/2011 6:39,40,,
55a72284594fdda49b22a6610b9b91d6,73,how..... the HELL..... is it already MAY....?!?!?!,2,2,,2,N,,,,01/05/2011 4:23,11/05/2011 6:39,10,,
55a72284594fdda49b22a6610b9b91d6,73,girl out in the hallway: /Listen,2,2,,2,N,,,,01/05/2011 21:56,11/05/2011 6:39,10,,
55a72284594fdda49b22a6610b9b91d6,73,"Just won in the shootout, those were 2 big points, and we really needed them. Now, if only Carolina and Buffalo weren't playing each other later... I really don't want EITHER of them to win. vdcqenodqsu",2,2,,2,N,,,,03/04/2011 19:25,11/05/2011 6:39,38,,
55a72284594fdda49b22a6610b9b91d6,73,hihihihihihihihihihihihihihihihhihihihihihihi,2,2,,2,N,,,,03/05/2011 23:16,11/05/2011 6:39,8,,
55a72284594fdda49b22a6610b9b91d6,73,"If you ever have an idea you think might be good//cool, just run it past Matt Monasch, because he is a good idea judger person, and will help you elaborate and come up with more cool stuff. Even if it ends up taking over an hour and then you lose your voice.",2,2,,2,N,,,,04/04/2011 0:52,11/05/2011 6:39,37,,
55a72284594fdda49b22a6610b9b91d6,73,hihihihihiagainhihihihihihi.hihihih.hi.hihi.hihihihihihihihihihihihihihihhiihihiii,2,2,,2,N,,,,04/05/2011 14:30,11/05/2011 6:39,7,,
55a72284594fdda49b22a6610b9b91d6,73,how.... did I just end up on deviantART for over an hour looking at Snape fanart?! @_@ ..........OH WELL!!!!!!!!,2,2,,2,N,,,,04/05/2011 23:38,11/05/2011 6:39,7,,
55a72284594fdda49b22a6610b9b91d6,73,Hopefully by the end of the night I will have paypal set up on deviantART so that people can buy my bookmarks or donate to me.,2,2,,2,N,,,,05/04/2011 23:10,11/05/2011 6:39,36,,
55a72284594fdda49b22a6610b9b91d6,73,"Why... do SO many people on devianART draw /red-haired/"" characters with BLOND HAIR?? It's happening frequently enough that I'm starting to suspect there are actually a lot of people who think red hair and blond hair are synonymous.""",2,2,,2,N,,,,05/05/2011 14:19,11/05/2011 6:39,6,,
55a72284594fdda49b22a6610b9b91d6,73,"I haven't been online much lately due to a lot of work since it's nearing finals week, but for the next two days I will not be on at all and probably won't respond to messages; I have a drawing to finish, some prelim stuff for a final drawing, a LOT of writing to do for my mythology class, and a website to work on. So I'll see everyone NOT in the next few days, kaybai",2,2,,2,N,,,,05/05/2011 20:37,11/05/2011 6:39,6,,
55a72284594fdda49b22a6610b9b91d6,73,Travis Walker: /At the church I used to go to,2,2,,2,N,,,,06/04/2011 0:29,11/05/2011 6:39,35,,
55a72284594fdda49b22a6610b9b91d6,73,"Do this, Don't do that, Can't you reeeaaad the siiiiiigns?",2,2,,2,N,,,,06/05/2011 18:23,11/05/2011 6:39,5,,
55a72284594fdda49b22a6610b9b91d6,73,today has been....... you know what. I don't even know....,2,2,,2,N,,,,08/04/2011 23:13,11/05/2011 6:39,33,,
55a72284594fdda49b22a6610b9b91d6,73,"I say, /okay mom",2,2,,2,N,,,,08/05/2011 23:58,11/05/2011 6:39,3,,
55a72284594fdda49b22a6610b9b91d6,73,"Suck it, Devils. Now to see if Tampa Bay has the motivation to beat Carolina tonight. Either way, this year has been a great one, we had a lot of amazing talent on our team and it was really all the injuries that held us back. Go NY Rangers!!",2,2,,2,N,,,,09/04/2011 19:07,11/05/2011 6:39,32,,
55a72284594fdda49b22a6610b9b91d6,73,"the guys outside grilling stuff: /I'm Abe Lincoln!/"" /""Whoa",2,2,,2,N,,,,09/04/2011 23:31,11/05/2011 6:39,32,,
55a72284594fdda49b22a6610b9b91d6,73,"Just took some good reference photos, and now tonight consists of reading a book for class tomorrow, drawing stuff for finals week, and attempting to work on mythology homework.",2,2,,2,N,,,,09/05/2011 22:06,11/05/2011 6:39,2,,
55a72284594fdda49b22a6610b9b91d6,73,"I love within one minute of Matt walking into the apartment, we're already plotting.",2,2,,2,N,,,,10/04/2011 0:31,11/05/2011 6:39,31,,
55a72284594fdda49b22a6610b9b91d6,73,"EFF YOU NEW JERSEY, EFF YOU CAROLINA, AND THANK YOU KINDLY TAMPA BAY... WE ARE IN THE PLAYOFFS THIS YEAR!!!!! The Capitals better watch themselves, because IT IS ON!!!",2,2,,2,N,,,,10/04/2011 1:37,11/05/2011 6:39,31,,
55a72284594fdda49b22a6610b9b91d6,73,Rohit Crasta: /That's fantwonderful. You know,2,2,,2,N,,,,11/04/2011 0:45,11/05/2011 6:39,30,,
55a72284594fdda49b22a6610b9b91d6,73,"I think that whoever likes this sudden unwanted burst of 70+ degree temperatures should move south and take this weather with them. Leave those of us who like milder seasons alone! Spring is supposed to be warmer than winter, but it's not summer yet, goddamn it, so QUIT IT",2,2,,2,N,,,,11/04/2011 14:47,11/05/2011 6:39,30,,
55a72284594fdda49b22a6610b9b91d6,73,Today is a day!,2,2,,2,N,,,,12/03/2011 17:51,11/05/2011 6:39,60,,
55a72284594fdda49b22a6610b9b91d6,73,"Just got a free micron pen from Barnes and Noble because they forgot to ring it up. Throw that in with all the money I saved on textbooks today, and I'm doin' pretty good",2,2,,2,N,,,,12/03/2011 23:14,11/05/2011 6:39,60,,
55a72284594fdda49b22a6610b9b91d6,73,"It's pretty weird watching a shootout at 1:10am, but what the hell... when we win, I'm not going to complain! Lundqvist was superb tonight.",2,2,,2,N,,,,13/03/2011 06:16,11/05/2011 6:39,59,,
55a72284594fdda49b22a6610b9b91d6,73,well... at least my scanner works now! I only had to play around with it for an hour <_<,2,2,,2,N,,,,13/03/2011 19:03,11/05/2011 6:39,59,,
55a72284594fdda49b22a6610b9b91d6,73,blasting Hotel California while I do everything ever on deviantART,2,2,,2,N,,,,14/03/2011 23:53,11/05/2011 6:39,58,,
55a72284594fdda49b22a6610b9b91d6,73,has a friend on deviantART (outside of those I know in real life) that isn't a total creep! Hoo ray!,2,2,,2,N,,,,15/03/2011 19:34,11/05/2011 6:39,57,,
55a72284594fdda49b22a6610b9b91d6,73,"Just found a crap load of old pictures that are sure to embarrass everyone. I'll be uploading them soon, never fear!",2,2,,2,N,,,,15/04/2011 18:32,11/05/2011 6:39,26,,
55a72284594fdda49b22a6610b9b91d6,73,I have the best profile picture in the universe right now. And nothing any of you can do or say will convince me otherwise!!!!!,2,2,,2,N,,,,15/04/2011 19:39,11/05/2011 6:39,26,,
55a72284594fdda49b22a6610b9b91d6,73,http:////www.youtube.com//watch?v=DmXvCPWbnAw&feature=related,2,2,,2,N,,,,16/03/2011 03:40,11/05/2011 6:39,56,,
55a72284594fdda49b22a6610b9b91d6,73,Happy St. Patrick's Day,2,2,,2,N,,,,17/03/2011 14:25,11/05/2011 6:39,55,,
55a72284594fdda49b22a6610b9b91d6,73,"is sitting in the labs making a website for my book, which is going to end up being my big project for this class. If I could apply my own projects//things I actually cared about to ALL of my course assignments, I bet I'd have straight A's.",2,2,,2,N,,,,18/03/2011 01:26,11/05/2011 6:39,54,,
55a72284594fdda49b22a6610b9b91d6,73,"is back from class and is now going to work on my book, eat ice cream, and hopefully sleep for once.",2,2,,2,N,,,,18/03/2011 02:43,11/05/2011 6:39,54,,
55a72284594fdda49b22a6610b9b91d6,73,"Today has the kind of weather that makes me want to play /Sultans of Swing/"" and /""Free Bird/"" on loop. And pretty much anything by Van Halen.""",2,2,,2,N,,,,18/03/2011 19:01,11/05/2011 6:39,54,,
55a72284594fdda49b22a6610b9b91d6,73,best trip to Wendy's...... EVER. The. End.,2,2,,2,N,,,,19/03/2011 03:34,11/05/2011 6:39,53,,
55a72284594fdda49b22a6610b9b91d6,73,alright.... FINALLY got photographs of my still-life that are good enough to start this drawing...,2,2,,2,N,,,,20/03/2011 18:06,11/05/2011 6:39,52,,
55a72284594fdda49b22a6610b9b91d6,73,"If your elementary school teachers ever told you, /You have to learn cursive because both in high school and as an adult you'll need to know it!/""",2,2,,2,N,,,,20/04/2011 00:39,11/05/2011 6:39,21,,
55a72284594fdda49b22a6610b9b91d6,73,The Usual Suspects has a great plot twist. Just saying.,2,2,,2,N,,,,20/04/2011 05:04,11/05/2011 6:39,21,,
55a72284594fdda49b22a6610b9b91d6,73,hihihihihihihithisisdefinitelykrystalbutnothi.hihihi.hi.hihihihihi.bye.,2,2,,2,N,,,,21/04/2011 14:58,11/05/2011 6:39,20,,
55a72284594fdda49b22a6610b9b91d6,73,finally has gotten commissions through deviantART! Took you darn people long enough XD,2,2,,2,N,,,,22/03/2011 01:55,11/05/2011 6:39,50,,
55a72284594fdda49b22a6610b9b91d6,73,SOMEONE ON DEVIANTART DONATED A 1 YEAR PREMIUM MEMBERSHIP TO ME ANONYMOUSLY O_o bahsbcgvuascdeajnsoviicncwugbaanxjutfdc,2,2,,2,N,,,,22/03/2011 17:10,11/05/2011 6:39,50,,
55a72284594fdda49b22a6610b9b91d6,73,"Woke up with N*Sync stuck in my head, even though I have neither thought of that band nor heard their music in quite some time. Is this a symptom of being sick?",2,2,,2,N,,,,22/04/2011 15:19,11/05/2011 6:39,19,,
55a72284594fdda49b22a6610b9b91d6,73,"I should really stop looking at cosplays on deviantART, because it's REALLY, REALLY making me want to make a costume. Something which I neither have the time or money to do. And anyway these people on devaintART are completely insane when it comes to their stuff, to the point where they look like the jumped straight out of the show//movie <_<",2,2,,2,N,,,,23/03/2011 18:28,11/05/2011 6:39,49,,
55a72284594fdda49b22a6610b9b91d6,73,"well, thus ends the Rangers' season. If we didn't have all those injuries throughout the year, and had been a little more consistent, I think we could have gone further..... damn it...",2,2,,2,N,,,,23/04/2011 21:49,11/05/2011 6:39,18,,
55a72284594fdda49b22a6610b9b91d6,73,"Made it through the first half of the day, and now to see if I can survive a four hour class.",2,2,,2,N,,,,24/03/2011 20:00,11/05/2011 6:39,48,,
55a72284594fdda49b22a6610b9b91d6,73,tea and homework. Hopefully working on a drawing later.,2,2,,2,N,,,,24/04/2011 19:11,11/05/2011 6:39,17,,
55a72284594fdda49b22a6610b9b91d6,73,"*yesterday, talking about Rebecca Black's song* Krystal: /I think it could probably be a song for a kids cartoon or something",2,2,,2,N,,,,24/04/2011 19:53,11/05/2011 6:39,17,,
55a72284594fdda49b22a6610b9b91d6,73,/To live is the rarest thing in the world. Most people exist,2,2,,2,N,,,,24/04/2011 22:39,11/05/2011 6:39,17,,
55a72284594fdda49b22a6610b9b91d6,73,just had a random epiphany about what the cover of my novel should look like. Why didn't I think of this before?,2,2,,2,N,,,,25/03/2011 19:53,11/05/2011 6:39,47,,
55a72284594fdda49b22a6610b9b91d6,73,is typing with one hand because Matt is stealing my other arm....,2,2,,2,N,,,,25/04/2011 23:24,11/05/2011 6:39,16,,
55a72284594fdda49b22a6610b9b91d6,73,"I would totally go see Great White in concert. Speaking of which, I could really use another good rock concert...",2,2,,2,N,,,,26/03/2011 01:19,11/05/2011 6:39,46,,
55a72284594fdda49b22a6610b9b91d6,73,WHY IS IT 80 DEGREES HERE IHBFOJNSCIDGVONCINNONONONONONO BQWTDFQIWCQOENIQOEVB STOP... IT.... STOP BEING GROSS IT NOT BE SUMMER YET GO AWAY TOO HOT STOP NO AAHHHH DYING,2,2,,2,N,,,,27/04/2011 20:03,11/05/2011 6:39,14,,
55a72284594fdda49b22a6610b9b91d6,73,"John gets back, telling me there are scary ominous dark clouds, wind picks up like crazy so we close all the windows. I look out the window and see the guy across the way close HIS window, then within 5 seconds RAIN STARTS POURING LIKE MAD OUTTA NO WHERE, ONE SECOND ZERO RAIN NEXT SECOND 23746987349 GALLONS OF RAIN!!!! LIGHTNING AND THUNDER AND SHIT!! TODAY IS INSANE",2,2,,2,N,,,,27/04/2011 22:50,11/05/2011 6:39,14,,
55a72284594fdda49b22a6610b9b91d6,73,"Just wrote a dialogue for French class. It's supposed to be 5-7 minutes long, but when we wrote a page to a page and a half and read it, it was only 2.5 mins long. So we stopped anyway, cuz that's a LOT to memorize!!!",2,2,,2,N,,,,29/04/2011 19:19,11/05/2011 6:39,12,,
55a72284594fdda49b22a6610b9b91d6,73,"/You have to learn how to crawl before you can walk. You have to learn how to walk before you can run./""""",2,2,,2,N,,,,30/03/2011 19:15,11/05/2011 6:39,42,,
55a72284594fdda49b22a6610b9b91d6,73,"Josh Bingham is sitting here chewing on his hair. Why? /Because it's so long that I can!! *chew chew chew*/"". This is very reminiscent of Frank chewing on his phone",2,2,,2,N,,,,30/04/2011 04:41,11/05/2011 6:39,11,,
57118d9a71e91b6568471ffbd7077415,22,"When I was a kid I didn't have a computer, cell phone, Nintendo DS, XBox, or Wii . I had Hot Wheels, a bike, ball& bat, a basketball. If I didn't eat what my mom made, I didn't eat. And I dealt with it. I didn't think of telling my parents /no/"" or dare to talk back and or got in BIG TROUBLE if I did. Life wasn't hard",2,2,,2,N,,,,01/04/2011 22:28,07/04/2011 0:21,6,,
57118d9a71e91b6568471ffbd7077415,22,Just walkin around everywhere lately... I'm getting to know the area we'll be moving to better! ... kinda ^_^',2,2,,2,N,,,,05/03/2011 0:41,07/04/2011 0:21,33,,
57118d9a71e91b6568471ffbd7077415,22,RAWR :3,2,2,,2,N,,,,06/02/2011 6:50,07/04/2011 0:21,60,,
57118d9a71e91b6568471ffbd7077415,22,I miss my friends :[,2,2,,2,N,,,,07/02/2011 12:05,07/04/2011 0:21,59,,
57118d9a71e91b6568471ffbd7077415,22,"Doo dododo, doo dododo, doo dodo do do doododo ~ Bowling for Soup ;D",2,2,,2,N,,,,07/03/2011 22:03,07/04/2011 0:21,31,,
57118d9a71e91b6568471ffbd7077415,22,"Got to make a plan, Got to do what's right, Can't run around in circles, If you wanna build a life, But I don't want to make a plan, For a day far away, While I'm young and while I'm able, All I want to do is...",2,2,,2,N,,,,10/03/2011 20:59,07/04/2011 0:21,28,,
57118d9a71e91b6568471ffbd7077415,22,blargh... girl's day out?,2,2,,2,N,,,,],02/04/2011 16:56,07/04/2011 0:21,5,
57118d9a71e91b6568471ffbd7077415,22,yeah! Pokemon Soul Silver! :D,2,2,,2,N,,,,13/02/2011 00:56,07/04/2011 0:21,53,,
57118d9a71e91b6568471ffbd7077415,22,my status is status,2,2,,2,N,,,,16/03/2011 00:45,07/04/2011 0:21,22,,
57118d9a71e91b6568471ffbd7077415,22,so tired...today has been a long day,2,2,,2,N,,,,16/03/2011 23:17,07/04/2011 0:21,22,,
57118d9a71e91b6568471ffbd7077415,22,the world ending zombie apocalypse first top five people on your friends list who will be on your team: Jordan Pimentel Jennifer Brazell John Turkington Sean Armstrong,2,2,,2,N,,,,16/03/2011 23:19,07/04/2011 0:21,22,,
57118d9a71e91b6568471ffbd7077415,22,soooo tired... good thing it's friday and I can sleep in tomorrow! :3,2,2,,2,N,,,,18/03/2011 14:59,07/04/2011 0:21,20,,
57118d9a71e91b6568471ffbd7077415,22,Don't hate us if we make you smile Or if we go the extra mile To make someone feel better on a really shitty day,2,2,,2,N,,,,19/02/2011 00:18,07/04/2011 0:21,47,,
57118d9a71e91b6568471ffbd7077415,22,I <3 Soul Silver :3,2,2,,2,N,,,,20/02/2011 01:33,07/04/2011 0:21,46,,
57118d9a71e91b6568471ffbd7077415,22,hoping Fry's calls me back for this job... I really need it!,2,2,,2,N,,,,20/03/2011 03:49,07/04/2011 0:21,18,,
57118d9a71e91b6568471ffbd7077415,22,I like turtles.,2,2,,2,N,,,,21/03/2011 23:52,07/04/2011 0:21,17,,
57118d9a71e91b6568471ffbd7077415,22,Cherry,2,2,,2,N,,,,24/03/2011 03:53,07/04/2011 0:21,14,,
57118d9a71e91b6568471ffbd7077415,22,Day 11 - 2//25//11 - A song from your favorite band: So difficult to choose! xD http:////www.youtube.com//watch?v=NUTGr5t3MoY,2,2,,2,N,,,,25/02/2011 16:52,07/04/2011 0:21,41,,
57118d9a71e91b6568471ffbd7077415,22,SEAN I WILL DESTROY YOU IN THIS POKE WAR! >:D,2,2,,2,N,,,,26/02/2011 09:22,07/04/2011 0:21,40,,
5b1eb32579450829ec8faab4d3472ffb,27,"I could live on a sunny island starting from tomorrow. How pleasant it is to see water, sun and cool positive people :)",2,2,,2,N,,,,01/02/2011 12:24,19/03/2011 18:43,46,,
5b1eb32579450829ec8faab4d3472ffb,27,off to London,2,2,,2,N,,,,02/02/2011 10:05,19/03/2011 18:43,45,,
5b1eb32579450829ec8faab4d3472ffb,27,In San Francisco,2,2,,2,N,,,,02/03/2011 22:16,19/03/2011 18:43,17,,
5b1eb32579450829ec8faab4d3472ffb,27,Shiatsu massage can do miracles :),2,2,,2,N,,,,05/02/2011 9:13,19/03/2011 18:43,42,,
5b1eb32579450829ec8faab4d3472ffb,27,Last day in Japan Town. Back to Warsaw tomorrow. I miss the good old Europe.,2,2,,2,N,,,,05/03/2011 20:01,19/03/2011 18:43,14,,
5b1eb32579450829ec8faab4d3472ffb,27,"Packed and ready to travel. 18+ hours of travel, yeah!",2,2,,2,N,,,,06/03/2011 19:46,19/03/2011 18:43,13,,
5b1eb32579450829ec8faab4d3472ffb,27,"Friday 11pm, finally having rest, with quality sound in my headphones",2,2,,2,N,,,,11/02/2011 21:58,19/03/2011 18:43,36,,
5b1eb32579450829ec8faab4d3472ffb,27,Marco Van Rooney :0,2,2,,2,N,,,,12/02/2011 14:22,19/03/2011 18:43,35,,
5b1eb32579450829ec8faab4d3472ffb,27,How to feel old in one sentence: Sonic and the Lemmings celebrate their 20 years in 2011... Ouch.,2,2,,2,N,,,,14/02/2011 21:15,19/03/2011 18:43,33,,
5b1eb32579450829ec8faab4d3472ffb,27,Incredibile Inter !,2,2,,2,N,,,,15/03/2011 21:41,19/03/2011 18:43,4,,
5b1eb32579450829ec8faab4d3472ffb,27,February: on the road again!,2,2,,2,N,,,,21/01/2011 16:47,19/03/2011 18:43,57,,
5b1eb32579450829ec8faab4d3472ffb,27,"Content pour Fournier et les joueurs. Hilali, pends-toi !",2,2,,2,N,,,,22/01/2011 21:42,19/03/2011 18:43,56,,
5b1eb32579450829ec8faab4d3472ffb,27,Hungry,2,2,,2,N,,,,23/01/2011 17:02,19/03/2011 18:43,55,,
5b1eb32579450829ec8faab4d3472ffb,27,"2008: Olympic champions, 2009: World Champions, 2010: European Champions, 2011: qualified for the semi-finals of the World Championships, fingers crossed for the French handball team :)",2,2,,2,N,,,,24/01/2011 21:51,19/03/2011 18:43,54,,
5b1eb32579450829ec8faab4d3472ffb,27,Application to get 2 tickets for the Champions League final submitted. Fingers crossed now.,2,2,,2,N,,,,24/02/2011 18:33,19/03/2011 18:43,23,,
5b1eb32579450829ec8faab4d3472ffb,27,Leaving to California tomorrow for 10 days. Back to Warsaw on 7th of March. I will miss those -15 degrees. NOT.,2,2,,2,N,,,,25/02/2011 12:31,19/03/2011 18:43,22,,
5b1eb32579450829ec8faab4d3472ffb,27,needs proper holidays,2,2,,2,N,,,,26/01/2011 19:22,19/03/2011 18:43,52,,
5b1eb32579450829ec8faab4d3472ffb,27,Arrived in L.A. Rushing to bed...,2,2,,2,N,,,,27/02/2011 07:31,19/03/2011 18:43,20,,
5b1eb32579450829ec8faab4d3472ffb,27,"is packing to leave tomorrow for a Warsaw-Cyprus-London-Warsaw 1-week trip. If you are in London on 3//4//5th Feb, drop me a line and we could try to catch up :)",2,2,,2,N,,,,29/01/2011 17:32,19/03/2011 18:43,49,,
5b1eb32579450829ec8faab4d3472ffb,27,Warsaw-Cyprus-London-Warsaw. Back in 1 week.,2,2,,2,N,,,,30/01/2011 12:41,19/03/2011 18:43,48,,
5c31d7d80e78643cd5289acec0561d77,21,"My cap and gown, prom dress and senior band shirt are all next to eachother in my closet......I'm gonna have to accept that I'm gonna graduate pretty soon aren't i?",2,2,,2,N,,,,01/05/2011 14:44,23/05/2011 22:18,22,,
5c31d7d80e78643cd5289acec0561d77,21,"Rutgers University paid Snooki $32,000 (that money was obtained from mandatory student funds) to speak at their university. An exact quote from her speech /Study hard",2,2,,2,N,,,,04/04/2011 22:38,23/05/2011 22:18,49,,
5c31d7d80e78643cd5289acec0561d77,21,"Quote of the day, /Now I know how George Washington felt when Napoleon beat him at Pearl Harbor./"" Just...no.""",2,2,,2,N,,,,07/05/2011 21:08,23/05/2011 22:18,16,,
5c31d7d80e78643cd5289acec0561d77,21,"In the same way that I look at the Mona Lisa and know that there is no way it could have been created by randomly slinging paint at a canvas, I refuse to believe that a world this complex and beautiful could have happened on accident",2,2,,2,N,,,,09/04/2011 13:22,23/05/2011 22:18,44,,
5c31d7d80e78643cd5289acec0561d77,21,Ah eurovision....so far you disapoint me. Mainly Turkey and Armenia ( no offense),2,2,,2,N,,,,11/05/2011 0:00,23/05/2011 22:18,12,,
5c31d7d80e78643cd5289acec0561d77,21,"The Netherlands, Slovakia, Sweden, Romana..............only decent countries I've seen in Eurovision so far. Seriously wat the heck?",2,2,,2,N,,,,11/05/2011 2:11,23/05/2011 22:18,12,,
5c31d7d80e78643cd5289acec0561d77,21,The sky is crying,2,2,,2,N,,,,13/05/2011 23:03,23/05/2011 22:18,10,,
5c31d7d80e78643cd5289acec0561d77,21,"Went to the band banquet instead of watching eurovision. Good thing to, WHY EUROVISION MUST YOU FAIL THIS YEAR!!!!!!!!!!!!!!!",2,2,,2,N,,,,15/05/2011 16:54,23/05/2011 22:18,8,,
5c31d7d80e78643cd5289acec0561d77,21,"Got my prom dress.....took me a grand total of ten minutes, Why do girls take hours with something so simple as this?",2,2,,2,N,,,,17/04/2011 00:48,23/05/2011 22:18,36,,
5c31d7d80e78643cd5289acec0561d77,21,"Walked up to my cousin reading the Bible and said, /Spoiler alert: Jesus dies/"" I don't believe hitting me with it is fair....""",2,2,,2,N,,,,20/04/2011 00:45,23/05/2011 22:18,33,,
5c31d7d80e78643cd5289acec0561d77,21,Class of 2011....we so earned a ticket downstairs for laughing today. Just....wow,2,2,,2,N,,,,20/05/2011 02:02,23/05/2011 22:18,3,,
5c31d7d80e78643cd5289acec0561d77,21,Was crowned the Burger Queen at the Burger King on the corner of Nova and Granda for telling off some woman who ordered 50 dollars worth of Burger King.....is it sad I am more proud of this than actually graduating?,2,2,,2,N,,,,20/05/2011 23:48,23/05/2011 22:18,3,,
5c31d7d80e78643cd5289acec0561d77,21,Like my status and I'll tell you: 1. How we met. 2. My first impression of you. 3. What I like about you. 4. Favorite memory of you. 5. But if you like this you must put it as your status!,2,2,,2,N,,,,21/04/2011 22:09,23/05/2011 22:18,32,,
5c31d7d80e78643cd5289acec0561d77,21,It just hit me that I can now friend Mr. Scaccia and Mr. Benoit....,2,2,,2,N,,,,21/05/2011 02:20,23/05/2011 22:18,2,,
5c31d7d80e78643cd5289acec0561d77,21,Shakespeare:/ Romeo,2,2,,2,N,,,,22/04/2011 20:23,23/05/2011 22:18,31,,
5c31d7d80e78643cd5289acec0561d77,21,My brother cried for 35 minutes over the lack of jelly on his sandwich.....35 MINUTES!!! I TIMED IT AND ANDREA TEXTED ME EVERY THREE MINUTES TO KEEP TIME,2,2,,2,N,,,,23/04/2011 21:23,23/05/2011 22:18,30,,
5c31d7d80e78643cd5289acec0561d77,21,"Read part of MacBeth.....my reaction? Lady MacDeath, stop getting your political news from crazy old woman who live in? the bushes!!",2,2,,2,N,,,,24/04/2011 20:45,23/05/2011 22:18,29,,
5c31d7d80e78643cd5289acec0561d77,21,/Nearly all men can stand adversity,2,2,,2,N,,,,28/04/2011 23:08,23/05/2011 22:18,25,,
5cc136477bfe3fcfe809dc451e4243ef,69,Feeling good after a run. Heading across town to explore. Someone text me ^_^,2,2,,2,N,,,,01/03/2011 2:02,29/03/2011 10:20,28,,
5cc136477bfe3fcfe809dc451e4243ef,69,I think I need to go back to the mountain to get my xbox and quit my job then just move down here,2,2,,2,N,,,,01/03/2011 4:41,29/03/2011 10:20,28,,
5cc136477bfe3fcfe809dc451e4243ef,69,Up at 0430 am and getting ready to drive to the testing site.,2,2,,2,N,,,,01/03/2011 11:50,29/03/2011 10:20,28,,
5cc136477bfe3fcfe809dc451e4243ef,69,I realize now I forgot my sunglasses this morning,2,2,,2,N,,,,01/03/2011 14:35,29/03/2011 10:20,28,,
5cc136477bfe3fcfe809dc451e4243ef,69,"You know who you are and you know what you did. Its never to late to change it but, I'll never forget it.",2,2,,2,N,,,,01/03/2011 18:57,29/03/2011 10:20,28,,
5cc136477bfe3fcfe809dc451e4243ef,69,I'm hip-hop baby,2,2,,2,N,,,,01/03/2011 23:35,29/03/2011 10:20,28,,
5cc136477bfe3fcfe809dc451e4243ef,69,"Go ahead, take a chance. I'm waiting for you to see that it may not be perfect but its worth a shot. Come on girl let's give it all we got.",2,2,,2,N,,,,02/03/2011 1:49,29/03/2011 10:20,27,,
5cc136477bfe3fcfe809dc451e4243ef,69,Getting ready to leave the valley.,2,2,,2,N,,,,03/03/2011 0:41,29/03/2011 10:20,26,,
5cc136477bfe3fcfe809dc451e4243ef,69,Some people are happy to be home from a long trip I can officially count myself among those who are not.,2,2,,2,N,,,,03/03/2011 5:28,29/03/2011 10:20,26,,
5cc136477bfe3fcfe809dc451e4243ef,69,In 1 hour its going to be 3//03. The single most epic day of the year.,2,2,,2,N,,,,03/03/2011 5:59,29/03/2011 10:20,26,,
5cc136477bfe3fcfe809dc451e4243ef,69,Life is not tried it is merely survived when your standing outside the fire.,2,2,,2,N,,,,04/02/2011 2:38,29/03/2011 10:20,53,,
5cc136477bfe3fcfe809dc451e4243ef,69,"I greatly enjoy working out I would, however, enjoy it even more if someone would go with me.",2,2,,2,N,,,,05/03/2011 6:14,29/03/2011 10:20,24,,
