,Unnamed: 0,text,ParticipantID,id,userid_x,annotation_date,annotation,negative_ny,time,userid_y
2353,,"could've done without that, thats for sure",,,,,,,,7e450a79b8bacd420727a5dd9305f8d8
2354,,looking forward to roast chicken mmmmmmm,,,,,,,,7e450a79b8bacd420727a5dd9305f8d8
2355,,all better now,,,,,,,,7e450a79b8bacd420727a5dd9305f8d8
2356,,"12.47, still in pj's and dishes still in sink - itinerary so far. . .. 5 episodes of ghost whisperer - what a lazy moo - loving it!!",,,,,,,,7e450a79b8bacd420727a5dd9305f8d8
2357,,yay the bin men are here - gawd bless their cotton bobbytail socks,,,,,,,,7e450a79b8bacd420727a5dd9305f8d8
2358,,"One more sleep til I eat too much, drink too much, and generallly over indulge for a whole weekend - fanbloomingtastic!!!",,,,,,,,7e450a79b8bacd420727a5dd9305f8d8
2359,,only strawberry creams left - even i cant bring myself to stoop that low to finish the tin off,,,,,,,,7e450a79b8bacd420727a5dd9305f8d8
2360,,bf alarm at 545 - :-( light on at 550 :-( :-( noise and clatter from kitchen at 555 :-( :-( :-( sending bf a text to bring me cup of tea in bed and being brought nice cup of tea :-) :-) :-) :-)e,,,,,,,,7e450a79b8bacd420727a5dd9305f8d8
2361,,is wondering if her bf has eaten tapeworm eggs yuuuuuuk,,,,,,,,7e450a79b8bacd420727a5dd9305f8d8
2362,,WARNING!!......PLEASE READ.......If someone comes to your front door and asks you to remove all your clothes and dance with your arms in the air.......DO NOT do this.....It''s a scam. They just want to see you naked. Please copy this and paste to your status......I wish I had received this yesterday........I feel so stupid!.....Especially since it happened to me twice...sheesh...,,,,,,,,7e450a79b8bacd420727a5dd9305f8d8
2363,,17 more sleeps,,,,,,,,7e450a79b8bacd420727a5dd9305f8d8
2364,,"what's the time? Too bloody early is what,",,,,,,,,7e450a79b8bacd420727a5dd9305f8d8
2365,,Foxtrot. Romeo. Echo. Alpha. Kilo. Indigo. November. Gama. . . . Bravo. Oscar. Romeo. Echo. Delta !!!!,,,,,,,,7e450a79b8bacd420727a5dd9305f8d8
2366,,"is Grumpy, Happy buggered off ages ago along with her afternoon plans of a walk and hot chocolate.",,,,,,,,7e450a79b8bacd420727a5dd9305f8d8
2367,,watching stepfather from behind cushion - I am official member of biggest scaredy cats on the planet club,,,,,,,,7e450a79b8bacd420727a5dd9305f8d8
2368,,'can',,,,,,,,7e450a79b8bacd420727a5dd9305f8d8
2369,,:-( and that's all there is to it.,,,,,,,,7e450a79b8bacd420727a5dd9305f8d8
2370,,"I WILL control my temper, I WILL control my temper....",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2371,,Sunday. Yeah.,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2372,,Hanging in Taos with my girls!!! <3,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2373,,"how many times do i have to tell you....just because it's only 13 degrees outside, does not mean I need a coat!!",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2374,,why is justin bieber obsessed with giving his girl money?,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2375,,OMGOMGOMGOMGOMG books,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2376,,"So there was an anti-drug campaign at our school, and they handed out pencils that said /Don't Do Drugs./"" But then when you sharpened them",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2377,,ooooooh sleepy sleepy sleepy..........,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2378,,"Beautiful day, blustery but totally toasty! Now it feels even toastier inside. *gasp* where's the A//C???",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2379,,Just not digging the Born This Way video....,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2380,,/I'm your mother so I have to tell you this,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2381,,"Hey man, nobody's awake at 3:30. That's just messed up.",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2382,,"Classical piano, when well-performed, does much good to the soul!",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2383,,New weaponry: FDAB,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2384,,Yeah.....ready for a good night of pure awkwardness and forced sociability. May it be noted that I only do things like this for awesome people like Marlee Canada....,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2385,,"If it weren't too weird, I'd say I'm in love with Ke$ha.",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2386,,Just downloaded 22 more ebooks into my phone...I am set for life!!! Or a few weeks at least.,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2387,,Eminem vids + NOTW ads = internet paradox FTW!,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2388,,"Anybody up for teaching me how to efficiently cut a human body into /s/"" shapes?""",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2389,,http:////isitchristmas.com//,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2390,,my phone has better 3G service if I put my Mt Dew can by it....could be a sign.,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2391,,"I know how lucky I am to have you. I don't tell you enough, but all I have for you is love. I wasted away too many chances to say how much it means to know there's someone out there like you. <3 **bobsnewline** -Ke$ha",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2392,,"Hold up, gotta see the beauty, hold up, gotta let it move me...'cause life is short and quickly passing by. Father, will You help me make the most of what is mine?  **bobsnewline** -Britt Nicole, Say It",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2393,,"Ladies and gentlemen, this is what I have to share with you this evening:    :)",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2394,,"/Click now and you can receive a coupon for-/"" **bobsnewline** Excuse me",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2395,,wow i heart phones lol,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2396,,"Dear Books, **bobsnewline** I am so sorry to put you all back in your boxes even though I just got you all out. At least you had some freedom. Believe me when I say that hiding you away hurts me more than it hurts you!!! **bobsnewline** Sincerely, **bobsnewline** Moi <3",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2397,,Nothing like beating depression by kicking some serious mmorpg heinie!!,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2398,,"Ah, nothing quite like whistling a happy tune whilst dragging a body away!",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2399,,really tired for no reason. i think i've been getting too much sleep.,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2400,,Let the bodies hit the floor!!!!,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2401,,:),,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2402,,"I'm going crazy so I want...I want...a pair of footie pajamas, and chocolate milk, and a teddy bear, and a blanket, and a whole boatload of VeggieTales!!!!!!! That's gonna solve it all, I just know it!!",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2403,,my dogs just dont want me to sleep!,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2404,,eating my first snowball of the year!!!,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2405,,It's gonna be creepy to wake up to being stared at by all these eyes I'm drawing on my arm....,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2406,,Four words to describe myself: sooooooo out of shape!,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2407,,Epic photography foray with me good sis marbee!,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2408,,"Yep, just about perfect night. Hanging out with my best sis, talking with another best buddy, eating chocolate cherry ice cream....yeah! <3",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2409,,"And there's a million of us just like me **bobsnewline** who cuss like me; who just don't give a fuck like me **bobsnewline** who dress like me; walk, talk and act like me **bobsnewline** and just might be the next best thing but not quite me!",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2410,,"Have you ever cried a tear that you could not explain? ....What if it's Him? What if it's God speaking? Who knows how He'll get a hold of us, get our attention to prove He's enough. He'll do, and He'll use, whatever He wants to, to tell us, /I love you./"" **bobsnewline** -Mandisa""",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2411,,I hate making a fool of myself. too bad I'm sooo good at it!,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2412,,It's time to get out the ray guns and crucifixes and rid Facebook of evil gremlins!!!,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2413,,Je ne suis pas parfait. Je fais des erreurs. Mais je me suis. Et je suis belle à cause de cela. <3 :),,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2414,,"Ahh, Valentine's Day, I love you so much. You allow me to listen to an online radio station called Love Stinks. Maybe there's hope out there for us non-sappy people after all!",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2415,,"So...does today's climate make it more likely that the excuse, /The wind ate my homework",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2416,,and these. are not my panties. contrary to popular belief.,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2417,,"Are character, individuality, and oneself so confusing for everyone...or is it just me???",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2418,,"Yo awesome peoples, swimming in Hooper around 7. Do I have any takers??",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2419,,sometimes reality just slaps you in the face.,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2420,,"Belle Patocs is so amazing even talking on the phone for two hours doesn't cut it!! Sista, you are wonderful and talented and sweet, and I wouldn't be here today if it weren't for you!! Love you! <3",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2421,,Nobody rocks the planet more than amazing people :),,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2422,,I don't like the fact that the weapon merchant in teleport 1 has been replaced with Commander Brom. O.o,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2423,,"I want to be reallllly little again. you know, when it was ok to just climb into someone's lap and have them hug you till everything was fine again.",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2424,,"I'm so out of things to do, I'm almost tempted to sleep!",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2425,,"just the thought of you can drive me wild, oh you make me smile! <3",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2426,,too awake!!! what to do now!!! hehehe,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2427,,"It's a land of sweets and joy, and joyness!!!!!!!!!!",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2428,,Shoes!,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2429,,"I'm readin' a book, I'm readin' a book, don't you ever interrupt me while I'm readin' a book!!",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2430,,Copy this into your status & see what people rate you! (: **bobsnewline** 1 Violent **bobsnewline** 2 I'd Marry You **bobsnewline** 3 Hot **bobsnewline** 4 Sweet **bobsnewline** 5 Beautiful **bobsnewline** 6 Talkative **bobsnewline** 7 Trustwothy **bobsnewline** 8 My Best Friend **bobsnewline** 9 Funny **bobsnewline** 10 Fun **bobsnewline** 11 I Love You **bobsnewline** 12 Perfect Type **bobsnewline** 13 Missing You **bobsnewline** 14 Retard **bobsnewline** 15 Blonde **bobsnewline** 16 One Of The Best **bobsnewline** 17 BEASST **bobsnewline** 18 Sweetheart **bobsnewline** 19 I'd Date You,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2431,,Mmmmmm center pizza love <3,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2432,,"I can't believe what a bunch of nerds we are, looking up money laundering in the dictionary!",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2433,,I really don't know what I'd do without Andy O'Cana. Luckily I don't have to try and figure it out. <3,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2434,,"You fuck with my gals, I'm gonna fuck you up so bad you won't be able to exist anymore!!!!",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2435,,today. was the best. day. ever :),,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2436,,Let's see how well sleeping works tonight.,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2437,,Gifted Hands is the best movie ever. It makes me want to be a neurosurgeon!,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2438,,"you know, right now, i just want that one person, in that one truck, to just show up and make me laugh!!",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2439,,"Hahaha, didn't expect to have one car stolen and another one disabled for the chase when I went to youth group tonight!",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2440,,/These shoes rule. These shoes suck. These shoes rule! These shoes SUCK!!! Ohmigod,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2441,,1st person to like my status -I'll change my last name to yours for a week. 2nd person to like my status -I'll write I love you on your wall for 3 days. 3rd person to like my status -I will answer any question. (inbox Only) 4th person to like my status -Can choose my profile pic. Put this as your status if you're brave...,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2442,,"Nothing hurts worse than seeing someone you love hurt, and knowing you can't help them.",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2443,,Royce's house is not the same without Royce and his books...,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2444,,you know how to make me smile :),,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2445,,I think I'll take my chances with the umpus and the wawas!,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2446,,"I have the Hamster Dance stuck in my head. Well, looks like I'll be sitting here, bobbing up and down while running on my virtual wheel, munching a carrot...*bounce bounce bounce",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2447,,this sky requires a fluffy blanket and a cuddle buddy!!! teddy bears ftw!,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2448,,"/LIBRA: You are the forgiving type and you don't bear grudges. This makes you an asshole. For your entire life people will make a complete prick out of you. Nobody will go to your funeral./"" Yay me!!""",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2449,,"is happy that in spite of the snow, it's warm enough to go out while it's snowing in just a tank top. <3 the weather here every now and then!",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2450,,"Cuz when I looked into your eyes and you dared to stare right back, you should have said, /Nice to meet you",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2451,,"I have found some of my old algebra notes. Thus, I take it upon myself to thoroughly explain the subject: **bobsnewline** askdjfiower vertex as;f;oawierkj parabola oijfhskjher inverse function lsdffhwejhr =wtf!!!! **bobsnewline** Does it all make sense to you now? Thought so.",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2452,,"I told myself I won't miss you, but I remember what it feels like beside you... **bobsnewline** -Hinder",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2453,,It's beginning to look a lot like Christmas!,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2454,,"And this is why I don't go to bed early. Inevitably, I will wake up around 3 and not be able to fall back asleep. Stupid circadian rhythm...why can't it just leave me alone??",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2455,,"Dennis sucked in a breath. -Ghostwriter, Travis Thrasher",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2456,,"You know my motivation, given my reputation. Please excuse me, I don't mean to be rude, but tonight...I'm ____ing you!",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2457,,"Yes, I'm psychopathic, so since I have a knife, you should stay out of my way. No, I'm not sarcastic at all. How could you say marshmallows are random? Now please, get over me being who I am, or I'll cut out your cheeks and eat them!",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2458,,Co Za Asy!!!! But today is a good day!!!!!! <3 Got a smile on my face and it's gonna stay that way!!,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2459,,waiting for the phone to ring!!! how late do you wait for a phone call when you don't know what they're doing???,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2460,,Pineapple,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2461,,"Being with the wrong guy...is just like having to get up and pee, but staying in bed instead.",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2462,,"The answer to the world's problems is having us all run in random directions with sharp implements and dangerous weapons. While being immersed in Sharpie fumes. Final answer, yes.",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2463,,"If you or someone you love is struggling to come to terms with the fact that you or they just fail at life, please dial 1800nobodycares.nrt//youmayaswelljustliveforpostingtoFML",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2464,,wow...this movie is pretty boring....,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2465,,mmmmmmm sleep.,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2466,,"And then I dip my tongue in and take a taste. It tastes like soap, but it doesn't really taste like soap!",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2467,,"Kids, if you have nothing nice to say.....stab people.",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2468,,"Once upon a time, there lived a king. Like other kings, he had a really neat castle to live in, and a lovely little kingdom to rule. But unlike other kings, this king spent most of his time...in the bathtub. **bobsnewline** -Bob the Tomato, King George and the Ducky",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2469,,mmmmm nothing better than the deliciousness of human blood!,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2470,,"Yes, I suck at bowling. Yes, I model walk while I'm bowling. But unlike the rest of you, I can honestly say I suck at bowling with flair, talent, and awesomeness!",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2471,,Tense Boggle tournament with my mother. At the end of 22 games the score was.... Me: 193. Mom: 307. The fact that that's a higher score than I usually get is just.....sad.,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2472,,/Shane,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2473,,"Nothing like a good cup of tea. Ah, nostalgia, how you do make me crumble.",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2474,,"Almost time for another epic episode of Adventures with Marlee! But first, An Exploration of the Dangers of Closet Spelunking",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2475,,FML....I just try to do the best thing and it turns out totally wrong. Why am I so messed up?,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2476,,Please put on your seat belts and stay seated. My brain has encountered turbulence.,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2477,,I <3 hugging giant teddy bears at night!!!,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2478,,"I'm beautiful in my way, 'cause God makes no mistakes, I'm on the right track baby, I was born this way <3 **bobsnewline** -Lady GaGa",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2479,,"Tim Pouland, this one is for you! IT'S NOT A CRIME TO KILL THE TRENDY, EVERYBODY KNOWS THEY'RE FULL OF $#!+",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2480,,"I'm closing the windows to stay warm, there's a chill in my soul since you've been gone...I'm staying home today, gonna hide away, 'cause it feels like rain.",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2481,,"Ninja Health Tip #5: **bobsnewline** Changing your eating habits drastically in a short period of time is unhealthy. Therefore, Ninja must train on the same food they would be eating if they were on a mission. Pretty much anything you can get at the snacks section of a local gas station works well.",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2482,,"Tick, tick, tick...that's the sound of your life running out.",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2483,,"OK, maybe Googling about venomous spiders, and necrosis, and ulcers, and skin diseases is NOT the best idea.",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2484,,"Hannibal Lecter crying just doesn't do it for me. And yes, I would keep a dead body in my house...",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2485,,"You're not alone; I hear you call, and I've been waiting here for you through it all.",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2486,,We're all just sinking in a sea of wrong as you float by in your ship of right...,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2487,,Ninja Health Tip #7: **bobsnewline** Everyone knows practicing yoga is healthy. Ninja practice their yoga and impress the ladies by killing the yoga instructor.,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2488,,Body Worlds is really cool. So is osteoarthritis. So is cartilage. Yeah. I'm weird. You have a problem with that?,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2489,,"Now here's the dilemma of the day....do I go to bed now, or do I watch the sunrise and THEN go to bed? hmmmm....",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2490,,"Wow, even a liter of red Mountain Dew isn't curing this frustration. Maybe I need a stronger junk food fix!",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2491,,Brad Paisley's song Online is sooooo totally me!!!!! :P,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2492,,My socks and hot date inspire me to be a smarter person and get more stuffed animals!!!,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2493,,nothing beats texting my sexy sista!!!!! <3,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2494,,"Ninja Health Tip #1: **bobsnewline** Exercise is important, but jogging is for wimps. Plenty of exercise can be had leaping from bushes and kicking joggers in the head.",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2495,,Two bestest people in two days!!! I is lucky :),,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2496,,"If you feel so angry, so ripped off, so stepped on, you're not the only one refusing to back down. You're not the only one, so get up! Let's start a riot!",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2497,,You! The sleeping one! Get your butt back over here. Please?,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2498,,"I don't want to know it's over, so save your goodbye kiss . . . I can hardly see what's in front of me, 'cause the vodka's running on empty. I can't stay sober if it's over. **bobsnewline** -Hinder",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2499,,"I hate living in a place where it's, like, -80whythefreakdoilivehere degrees!!",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2500,,Needs super toxic chemicals to make human blood purple while still intravenous!!,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2501,,Jeff MulattoMan Fairbanks Luke A. Versaw hey uys i'm sorry ifell asleep <3,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2502,,"mmhmm, chillin' here with the awesomest fam on the planet. Teh Wests officially rock sockses!!!!!!!!!!!",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2503,,Related to the IfYouHoldHandsWithABoyYou'llGetPregnant (females only) theory comes the all-new IfYouKissAGirlBeforeYouGetMarriedYouGetAids (males only) theory!,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2504,,House all to myself this weekend WOOHOO!,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2505,,"Ninja Health Tip #2: **bobsnewline** Laughter is medicine. Ninja practice the art of inappropriate laughter. Laughing when hearing about misfortune not only shows the Ninja's strength, but also confuses spectators while relieving stress.",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2506,,"even if I have learned nothing else from my grandpa, at least I've learned the love of peanut butter.",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2507,,"I hate waking up in the middle of the night!!!! Yes, the middle of the night. I went to bed at midnight, that makes 5 a.m. the middle of the night, yes.",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2508,,"If I sold this guitar and a piece of my heart for you, would you hop on a bus and leave because, would you? . . . The people around me, they all seem to tell me that I tend to change like the seasons. I used to be somebody else.",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2509,,"All right, here's a question for you smart people. I was looking over a periodic table and it had a note up top that said atom radius increases from left to right. But, loosely, atomic mass also increases from left to right. So here's my question: Are an atom's density and its electronegativity related?",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2510,,thank you for being you. hearing your voice just makes me smile :),,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2511,,"Red Riding Hood was really predictable, but pretty good anyway! Amanda Seyfried just makes it all good. Haha.",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2512,,All right....27 Dresses....is a cute movie. As much as it pains me to say it.,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2513,,well....that's awesome. cool. great. now what?,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2514,,/Well,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2515,,i hate cooking...,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2516,,"You know it's entirely too windy when your DOG won't even go outside. It's kinda like the food rule, where if your dog won't eat it, you know you shouldn't either.",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2517,,best time EVAR!!!!!! <3 <3 <3 bowling is AWESOME even though I suck at it!!!!,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2518,,"Hey that gives me an idea, let's get out of this bar, drive out into the country, and find a place to park...",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2519,,"There are some movies that are gory, but good. There are some that are twisted, but good. Then, there are some that aren't really gory, and aren't really twisted...but are just wrong and make you want to throw up.",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2520,,A rainy summer evening. Right here. Right now. That's what I want. Is that too much to ask???,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2521,,"Dear God, **bobsnewline** I think you made a mistake somewhere along the line when you made girls work how they do. Just wondering if that could be explained to where it makes sense. **bobsnewline** Sincerely, **bobsnewline** Me <3",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2522,,"To go for a walk, or not to go for a walk- that is the question!",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2523,,if only i could have said goodbye......,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2524,,Today. It's a good day. :),,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2525,,"Almost told my mom to be safe, don't have sex, and use a condom. Luckily, I caught myself and just told her to be safe...She'd probably wonder how I knew what a condom was O.o",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2526,,it's back again!!! you ready for it?? you ready?? here we go: :),,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2527,,"Wow, not sure how I feel about Allstar Weekend equating themselves with Selena Gomez and the Jonas Brothers.....",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2528,,"You know, when it's hurting deep inside, sometimes I just have to wonder...WHY are we out of pickles!!!",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2529,,Welllll I suppose it wasn't as scary as I expected ....,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2530,,Yep. We have Valentine's Day coming up and that just makes us all feel worse. Ok. I'll admit it. Singleness sucks!,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2531,,Valentine's Day is that day of the year where everyone gets the tinglies in their pants at the same time...it's fun!! -Karen Alloy,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2532,,"Hello, world....",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2533,,They make it look so easy...connecting with another human...it's like nobody told them that it's the hardest thing in the world....,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2534,,"I've lost my crazy pills. I need them. They're in a red and orange bag with a cheetah on it and they're labeled Cheetos. If you find them, please return them to me immediately or I'll skin you alive and feed you to a bear. Thanks, much appreciation, love to all <3",,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2535,,Well....,,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2536,,COPY this to your STATUS and see what you get INBOXED **bobsnewline**  **bobsnewline** GOLD : Be my valentine this year?? **bobsnewline** RED: I used to like you :| **bobsnewline** ORANGE: You will be mine ? **bobsnewline** ..........GREEN: I wanna mess around **bobsnewline** BLUE: I love you ? **bobsnewline** PURPLE: I wanna chill **bobsnewline** PINK: I like you **bobsnewline** BLACK: I want a kiss **bobsnewline** YELLOW: Your sweet **bobsnewline** WHITE: You're funny **bobsnewline** BROWN: You're amazing ? **bobsnewline** SILVER: Your Cute (: **bobsnewline** TAN: I want your number ;),,,,,,,,82e932005d8c94bb93bcb54fa19f421c
2537,,So apparently I have a spidey sense. Spider Helen!!!,,,,,,,,83b42f70e17daecbc41b785c2b9ce869
2538,,=]:-)=     Guess who?,,,,,,,,83b42f70e17daecbc41b785c2b9ce869
2539,,"Sometimes, murder seems like such a good idea.",,,,,,,,83b42f70e17daecbc41b785c2b9ce869
2540,,Big Red has made me temporarily lose my sense of taste.,,,,,,,,83b42f70e17daecbc41b785c2b9ce869
